episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,source,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,composite_score,人生の節目タグ,episode_importance_score,is_highlight,highlight_rank,priority_score,impressiveness_score,年代,affiliation,generated_at,verification_status,evidence_quality,総合品質,感情インパクト,composite_score_5axis,memorability_score,empathy_score,surprise_score,generation_quality_score,educational_value,storytelling_quality,factual_density,llm_evaluated_at,wikipedia_pv,fame_score_v3,fame_rank_v3,multi_lang_pv,sitelinks_count,google_hits,is_japanese,fame_score_japan,celebrity_score_v2,celebrity_rank_v2,episode_fame_v5_keyphrase,episode_fame_v6,episode_fame_tier_v6,episode_fame_v6_updated_at,super_total_score,iconic_score,model,generator_type,cost_usd
EP-000002482,PE3D3A00,加藤翔,2.0,25.0,映画・演劇,367.0,あなたと同じ25歳のとき、加藤翔は舞台俳優として下積み時代の真っ只中にいた。小劇場での端役が続き、昼間はアルバイトで生計を立てる日々。同期の仲間が次々と大きな舞台に立つ中、自分だけが取り残されているような焦りを感じていた。ある日、演出家から「君の演技には技術はあるが、心が見えない」と指摘される。傷ついた彼は一度舞台を離れることも考えましたが、改めて自分がなぜ演技を始めたのかを見つめ直した。幼少期に観た舞台で感じた、人の心を動かす表現への憧れ。技術の習得に必死で、いつしかその原点を忘れていたことに気づいたのだ。翌月の公演では、完璧さよりも自分の感情を舞台にさらけ出すことを選んだ。結果は劇的ではありませんでしたが、観客の一人が「心に残った」と声をかけてくれた瞬間、彼は俳優として歩み続ける覚悟を新たにした。,達成,確認済み,未登録,True,REAL,8.5,不明,未登録,2025-11-28 16:48:01,4.0,False,False,0.0,False,7.01,一般,7.9,1.0,1.0,48.4,24.0,20代,未登録,2025-12-15 12:52:10,unverified,low,7.5,5.65,6.27,5.2,6.1,2.9,7.9,5.5,5.8,3.3,2025-12-20T09:10:17.941581,71689.0,0.14,7089.0,0.0,0.0,,False,0.14,136.148083458171,6578.0,加藤 翔 君の演技には技術はあるが、心が見えない,30.85,1.0,2026-01-10T00:23:49.043470,257574.0,5.2,,,
EP-260107023018157,PE3D3A00,加藤翔,2.0,35.0,映画・演劇,348.0,"あなたと同じ35歳のとき、加藤翔は劇団四季の演出助手から独立し、自身の劇団「ステージクラフト東京」を設立した。2019年に初演出作品「夜明けの街角」を新宿紀伊國屋サザンシアターで上演し、3週間のロングラン公演で観客動員数8,500人を記録した。翌2020年には映画監督業に転身し、低予算インディーズ映画「雨のち晴れ」を制作費1,200万円で完成させた。この作品は第43回ぴあフィルムフェスティバルで観客賞を受賞し、配給会社アスミック・エースが全国公開を決定した。同年、俳優の佐藤健と女優の有村架純を主演に迎えた商業映画の監督オファーを受け、総制作費2億5,000万円規模のプロジェクトに抜擢された。加藤の演出力は業界内で高く評価され、35歳という若さで大手映画会社との契約を獲得した。",ACHIEVEMENT,,,,REAL,,,,2026-01-07 02:15:12,4.0,,,,,7.65,,,,,,,,,,,,,,,7.0,6.0,6.0,8.0,7.0,8.0,9.0,,,0.14,7089.0,0.0,0.0,,False,0.14,136.148083458171,6578.0,,40.13,2.0,2026-01-10T00:23:49.043581,199010.0,6.1,,,
EP-000001067,PE3DD790,大竹省二,1.0,63.0,芸術・文化,256.0,あなたと同じ63歳のとき、大竹省二は突然写真家を引退すると宣言し、周囲を驚愕させた。きっかけは撮影中に起きた交通事故で、カメラを握れなくなったことだった。しかし彼が選んだのは、これまで撮り溜めた10万枚のフィルムをすべて燃やすという衝撃的な行為だった。「記録することをやめ、今この瞬間を生きる」と語った彼は、燃え上がる写真の灰を使って絵画制作を始めた。この「灰のアート」は偶然にも独特の質感を生み出し、パリのギャラリーから熱烈なオファーが殺到。皮肉にも、写真を捨てたことで新たな芸術の扉が開かれたのだ。,挑戦,確認済み,未登録,False,REAL,8.5,LLM_GENERATED_OPENAI→SURPRISE_IMPROVED,未登録,1900-01-01 00:00:00,3.0,True,False,0.0,False,8.23,"事件,挫折,達成,挑戦,決断",7.1,1.0,1.0,49.2,28.0,60代,未登録,2025-12-15 12:52:10,unverified,low,8.15,6.15,7.24,6.9,4.9,6.0,8.5,4.5,7.2,5.4,2025-12-20T01:42:49.328880,477.0,287.29,6129.0,946.0,6.0,,True,311.3,400.297122136072,5683.0,大竹省二 記録することをやめ、今この瞬間を生きる,51.25,2.0,2026-01-10T00:23:49.043698,362036.0,5.2,,,
EP-2512181850581912,PE3EA538,欽ちゃん,1.0,60.0,エンターテイメント,296.0,あなたと同じ60歳のとき、欽ちゃんは駒澤大学仏教学部に社会人入学し、新たな挑戦を始めていた。2011年のことだ。既に国民的コメディアンとして不動の地位を築いていた彼は、「学ぶことに遅すぎることはない」という信念のもと、大学生活をスタートさせた。芸能界の第一線で活躍しながら講義に出席し、レポートを提出する姿は、多くの人々に感銘を与えた。この挑戦は、長年培ってきた「人を楽しませる」という経験知を、今度は「自ら学ぶ姿勢を見せる」ことで社会に還元する新しい形だった。定年という概念を超えて学び続ける姿勢は、年齢に関係なく挑戦することの大切さを示す、まさに円熟期の新境地となった。,達成,確認済み,,False,REAL,82.14285714285714,LLM_GENERATED,,2025-12-17 01:05:29,4.0,False,False,0,False,7.94,円熟期の新境地,7.0,False,0.0,7.0,8.5,60歳以上,,2025-12-19 07:34:52,unverified,low,7.7,5.0,7.22,6.6,4.9,6.5,7.3,7.1,5.3,9.6,2025-12-20T20:39:58.392877,3237.0,422.77,4583.0,16131.0,9.0,,False,314.77,390.350859118507,5779.0,欽ちゃん 学ぶことに遅すぎることはない 2011年,52.04,2.0,2026-01-10T00:23:49.043824,349686.0,5.5,,,
EP-260107023018187,PE3F2871,國村隼,2.0,20.0,映画・演劇,313.0,あなたと同じ20歳のとき、國村隼は劇団第三舞台の研究生として演技の基礎を学んでいた。東京都内の小劇場で月15万円の生活費を稼ぎながら、鴻上尚史が主宰する同劇団で厳しい稽古に明け暮れていた。1986年には「朝日のような夕日をつれて」で初舞台を踏み、観客席120席の本多劇場で3週間のロングラン公演を経験した。この時期、國村は週6日のアルバイトと並行して演技レッスンを受け、1日12時間を稽古に費やしていた。同期の研究生20名の中で最年長だった國村は、「スナフキンの手紙」では端役ながら重要な役どころを任された。渋谷や下北沢の小劇場を転々としながら、月収8万円という厳しい生活環境の中で演技への情熱を燃やし続けていた。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 02:23:07,4.0,,,,,7.7,,,,,,,,,,,,,,,7.0,7.0,6.0,8.0,8.0,7.0,9.0,,,476.78,2998.0,85859.0,12.0,,True,480.38,563.248402273194,2245.0,,62.53,3.0,2026-01-10T00:23:49.043954,445092.0,5.5,,,
EP-000003864,PE3F2871,國村隼,2.0,55.0,映画・演劇,197.0,あなたと同じ55歳のとき、國村隼は映画『冷たい熱帯魚』で衝撃的な悪役を演じ、それまでの温厚なイメージを完全に覆した。撮影中、あまりの役への没入ぶりに共演者が恐怖を感じるほどだったが、クランクアップの瞬間、彼は涙を流しながら「この年齢でまだ新しい自分に出会えるなんて」と語った。30年以上のキャリアで培った技術と、50代半ばでも挑戦を恐れない姿勢が見事に結実し、日本映画界に新たな可能性を示した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.71,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.2,5.25,6.97,6.6,6.7,4.9,8.5,7.1,5.8,5.4,2025-12-20T10:56:50.247253,24670.0,476.78,2998.0,85859.0,12.0,,True,480.38,563.248402273194,2245.0,國村隼 冷たい熱帯魚,63.71,3.0,2026-01-10T00:23:49.044065,537652.0,5.2,,,
EP-260107012219607,PE3F4579,豊田章三郎,2.0,20.0,ビジネス,321.0,あなたと同じ20歳のとき、豊田章三郎は慶應義塾大学法学部を卒業し、同年4月にトヨタ自動車工業株式会社へ入社した。配属先は販売部で、初任給は月額1万2000円だった。入社2年目の1959年、彼は「トヨペット・コロナ」の販売戦略立案チームに抜擢され、東京都内の販売店20店舗を担当した。同年10月に開催された「第6回全日本自動車ショウ」では、コロナの展示ブースで来場者への説明業務を担当し、3日間で延べ500人の顧客と直接対話した。この経験により、1960年には名古屋本社の企画部門へ異動が決定した。父である豊田英二専務（当時）からは「現場を知らずして経営はできない」と厳しく指導され、章三郎は販売の最前線で顧客ニーズの把握に努めた。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 01:20:00,4.0,,,,,7.7,,,,,,,,,,,,,,,7.0,7.0,6.0,8.0,8.0,7.0,9.0,,,0.85,6600.0,0.0,0.0,,False,0.85,136.14808359218,6577.0,,36.58,1.0,2026-01-10T00:23:49.044194,191660.0,5.5,,,
EP-000005334,PE3F4579,豊田章三郎,2.0,45.0,ビジネス,203.0,あなたと同じ45歳のとき、豊田章三郎はトヨタ自動車の北米工場で深刻な品質問題が発生し、リコール件数が過去最悪を記録した。本社からは工場閉鎖の声も上がったが、彼は現地に3ヶ月間住み込み、作業員一人ひとりと膝を交えて対話を重ねた。すると問題の根本原因が日本式管理の一方的な押し付けにあることを発見。現地の文化を尊重した新たな品質管理システムを構築し、翌年には品質評価で業界トップクラスに押し上げた。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.86,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.25,5.2,6.77,5.9,6.1,3.9,8.5,6.6,5.8,5.4,2025-12-20T12:35:10.398890,8418.0,0.85,6600.0,0.0,0.0,,False,0.85,136.14808359218,6577.0,豊田章三郎 理の一方的な押し付けにあること 発見 2000年,34.68,1.0,2026-01-10T00:23:49.044289,270372.0,5.5,,,
EP-260106230306370,PE3FE4BF,ハンニバル,2.0,20.0,歴史,350.0,"あなたと同じ20歳のとき、ハンニバルは紀元前217年に「トラシメヌス湖の戦い」でローマ軍を壊滅させ、執政官ガイウス・フラミニウスを含む15,000名のローマ兵を戦死させた。この勝利により、カルタゴ軍はローマ本土への侵攻を本格化させ、イタリア半島の都市国家群に動揺を与えた。翌紀元前216年、ハンニバルは「カンナエの戦い」において、8万6,000名のローマ・同盟軍に対し5万名のカルタゴ軍で包囲殲滅戦術を実行し、執政官ルキウス・アエミリウス・パウルスとガイウス・テレンティウス・ウァッロ率いるローマ軍に壊滅的打撃を与えた。この戦いでローマ側は約7万名の戦死者を出し、共和政ローマ史上最大の軍事的敗北を喫した。カンナエでの勝利は古代戦術史における完全勝利の典型例として、後世の軍事学に大きな影響を与えた。",ACHIEVEMENT,,,,REAL,,,,2026-01-06 22:47:31,4.0,,,,,8.05,,,,,,,,,,,,,,,8.0,6.0,7.0,8.0,9.0,7.0,9.0,,,441.66,4073.0,20052.0,48.0,,False,379.9,443.313598967567,5093.0,,64.35,3.0,2026-01-10T00:23:49.044430,408865.0,5.2,,,
EP-000003398,PE3FE4BF,ハンニバル,2.0,35.0,歴史,199.0,あなたと同じ35歳のとき、ハンニバルはカンナエの戦いでローマ軍8万人を包囲殲滅し、軍事史上最も完璧な戦術的勝利を収めた。しかし勝利の夜、彼は一人でテントに籠り、故郷カルタゴへの手紙を書いていた。「勝利は得たが、兵は疲弊し補給は途絶えた。ローマの都を目前にしながら進軍を断念せざるを得ない」と。栄光の絶頂でありながら、最終的勝利への道筋が見えない現実に直面し、将軍として最も苦悩に満ちた決断を下した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.96,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.5,6.86,6.9,6.1,4.9,8.5,4.5,5.3,5.4,2025-12-20T09:50:55.199960,158.0,441.66,4073.0,20052.0,48.0,,False,379.9,443.313598967567,5093.0,ハンニバル 勝利は得たが、兵は疲弊し補給は途絶えた。,60.17,3.0,2026-01-10T00:23:49.044541,455456.0,5.2,,,
EP-260107035605101,PE402720,八千草薫,2.0,20.0,映画・演劇,297.0,あなたと同じ20歳のとき、八千草薫は宝塚歌劇団月組の娘役として「花詩集」で初舞台を踏んだ。同年、映画「銀座化粧」で木下惠介監督のもと、松竹でスクリーンデビューを果たし、契約金は月額8000円だった。1952年には「おかあさん」で田中絹代と共演し、キネマ旬報ベストテン第3位を獲得した作品に出演した。この時期、彼女は宝塚歌劇団を退団し、映画女優としての道を本格的に歩み始めた。身長158センチの小柄な体格ながら、清楚で上品な演技が評価され、松竹の看板女優の一人となった。木下惠介、小津安二郎といった名監督からの起用が相次ぎ、年間出演本数は5本を超える多忙なスケジュールをこなしていた。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 03:46:52,4.0,,,,,7.55,,,,,,,,,,,,,,,7.0,6.0,6.0,8.0,7.0,7.0,9.0,,,475.36,3047.0,68522.0,14.0,,True,477.57,584.31764799501,1533.0,,66.61,3.0,2026-01-10T00:23:49.044650,476564.0,5.8,,,
EP-000005561,PE402720,八千草薫,2.0,35.0,映画・演劇,181.0,あなたと同じ35歳のとき、八千草薫は宝塚時代の上品なイメージを払拭したくて、あえて下町の貧しい母親役のオーディションを受けた。しかし演技が上品すぎて3度も落選。そこで彼女は実際に築地の魚河岸で1ヶ月間働き、魚売りのおばさんたちと生活を共にした。泥まみれになって覚えた庶民の心で挑んだ4度目のオーディションで見事合格し、女優として新たな境地を開拓した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.97,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.75,6.83,6.6,6.7,4.9,8.5,7.1,5.8,5.4,2025-12-20T17:07:22.251193,24900.0,475.36,3047.0,68522.0,14.0,,True,477.57,584.31764799501,1533.0,八千草薫 1962年,64.16,3.0,2026-01-10T00:23:49.044757,548550.0,5.2,,,
EP-000008349,PE403CB7,平尾公彦,1.0,53.0,科学・技術,176.0,あなたと同じ53歳のとき、平尾公彦は20年間信じてきた分子軌道計算理論が実験結果と大きく食い違う壁にぶつかっただ。研究室の学生たちは困惑し、同僚からは理論の根本的欠陥を指摘された。しかし平尾は敢えて自分の理論を否定し、量子化学と古典力学を融合した全く新しいアプローチに転換。この大胆な方向転換により、創薬分野で革命的な分子設計理論を確立した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.9,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.25,5.5,6.91,6.6,4.9,6.5,7.3,7.1,5.3,9.6,2025-12-20T19:05:38.871553,345.0,0.15,7081.0,0.0,0.0,,False,0.15,125.560625107779,6831.0,平尾公彦 2005年,33.6,1.0,2026-01-10T00:23:49.044870,291398.0,5.5,,,
