episode_id,person_id,person_name,age,事実密度,composite_score
EP-251203645,P9CBA8FD,ハリー・ベラフォンテ,17.0,2.75,520.0
EP-251203646,P7444D96,笠原将弘,17.0,1.57,505.3
EP-251203660,P7DCD285,青木昌彦,17.0,1.46,381.6
EP-251203662,P8992DA8,ミック・ジャガー,17.0,3.25,541.2
EP-251203663,P446F6C9,陣内智則,17.0,1.13,519.0
EP-251203667,PF61FA8A,きんさんぎんさん（蟹江ぎん）,17.0,2.6,518.8
EP-251203673,P50B04C8,ジョン・マッケンタイア,64.0,3.25,398.0
EP-251203677,P5D64A1B,鎌田大地,64.0,3.19,541.0
EP-251203679,P99203FA,バラク・オバマ,64.0,3.19,513.1
EP-251203685,P0EB49B5,佐倉綾音,64.0,2.56,508.9
EP-251203689,PA7E5852,佐藤オオキ,64.0,3.39,503.7
EP-251203691,P385ECB0,ジョルジュ・サンピエール,64.0,2.75,512.5
EP-251203692,P8AC074B,エディ・ヴェダー,64.0,2.75,490.6
EP-251203699,PC4A4D22,水溜りボンド カンタ,64.0,2.23,538.6
EP-251203700,P7E1C007,小野伸二,64.0,2.12,491.5
EP-251203706,P7B5E607,スガシカオ,64.0,2.75,504.6
EP-251203711,P7444D96,笠原将弘,64.0,2.9,542.4
EP-251203720,P9BAD338,ゆうこりん（小倉優子）,64.0,2.34,507.7
EP-251203722,PC27F7C9,悠木碧,64.0,2.45,492.8
EP-251203723,PB59B5A8,沢城みゆき,64.0,1.46,485.2
EP-251203728,P446F6C9,陣内智則,64.0,2.56,504.6
EP-251203730,PBD68EA5,長井龍雪,15.0,1.46,552.1
EP-251203731,P26E8196,伊藤元重,15.0,1.9,493.1
EP-251203735,PC67B928,伊達みきお,15.0,2.12,493.9
EP-251203739,P99203FA,バラク・オバマ,15.0,2.75,536.2
EP-251203741,P8210F16,ヤン・ルカン,15.0,1.79,488.5
EP-251203744,P492998C,ジョン・シナ,15.0,2.75,540.5
EP-251203749,PF566BFB,矢部浩之,15.0,1.13,481.7
EP-251203750,PF4EEA37,ひろゆき,15.0,2.12,506.4
EP-251203753,P385ECB0,ジョルジュ・サンピエール,15.0,2.56,500.9
EP-251203754,P8AC074B,エディ・ヴェダー,15.0,2.89,624.8
EP-251203755,P35C2530,ジョニー・グリーンウッド,15.0,2.95,510.1
EP-251203756,PA289782,池田秀一,15.0,2.12,375.6
EP-251203757,PA254CB0,ウラジーミル・プーチン,15.0,2.45,505.6
EP-251203759,PAC69109,伊沢拓司,15.0,1.13,514.7
EP-251203760,P93F1DB1,アインシュタイン,15.0,2.45,498.1
EP-251203761,PC4A4D22,水溜りボンド カンタ,15.0,1.79,557.9
EP-251203763,P27B69C2,氷川きよし,15.0,2.12,494.2
EP-251203767,P507643A,タカ,15.0,2.45,500.2
EP-251203768,P7B5E607,スガシカオ,15.0,1.79,391.4
EP-251203770,P9C596E5,小渕恵三,15.0,3.15,548.2
EP-251203772,P9CBA8FD,ハリー・ベラフォンテ,15.0,2.75,481.5
EP-251203773,P7444D96,笠原将弘,15.0,1.0,512.0
EP-251203775,P11AD686,今敏,15.0,1.79,534.6
EP-251203776,PC96C2ED,りゅうちぇる,15.0,2.23,541.6
EP-251203778,P002CAB1,今田耕司,15.0,2.46,544.3
EP-251203779,PBAE1780,鈴木裕,15.0,2.56,574.2
EP-251203782,P9BAD338,ゆうこりん（小倉優子）,15.0,2.45,525.4
EP-251203789,P8992DA8,ミック・ジャガー,15.0,3.25,494.0
EP-251203792,PBD68EA5,長井龍雪,66.0,2.12,507.3
EP-251203799,P5D64A1B,鎌田大地,66.0,3.19,508.2
EP-251203800,PB85FB41,伊達政宗,66.0,1.0,383.6
EP-251203812,P5E2A03D,佐藤優,66.0,3.1,497.4
EP-251203815,P35C2530,ジョニー・グリーンウッド,66.0,2.95,371.4
EP-251203833,P7444D96,笠原将弘,66.0,1.0,520.3
EP-251203844,PC27F7C9,悠木碧,66.0,2.56,511.2
EP-251203846,PA78C43F,RADWIMPSの野田洋次郎,66.0,3.33,527.3
EP-251203860,PB85FB41,伊達政宗,68.0,2.6,481.1
EP-251203864,P412FE98,裕仁（昭和天皇）,68.0,2.6,482.5
EP-251203866,P492998C,ジョン・シナ,68.0,3.19,490.8
EP-251203878,PAC69109,伊沢拓司,68.0,2.34,517.9
EP-251203887,P7B5E607,スガシカオ,68.0,3.33,525.5
EP-251203890,P1220A80,ウェス・アンダーソン,68.0,2.95,525.0
EP-251203901,P9BAD338,ゆうこりん（小倉優子）,68.0,2.23,545.2
EP-251203905,PA78C43F,RADWIMPSの野田洋次郎,68.0,2.89,515.4
EP-251203919,P5D64A1B,鎌田大地,53.0,3.19,536.8
EP-251203920,PB85FB41,伊達政宗,53.0,1.33,479.1
EP-251203927,P0EB49B5,佐倉綾音,53.0,2.89,512.5
EP-251203938,P67901C8,西岡良仁,53.0,3.12,518.4
EP-251203964,PA78C43F,RADWIMPSの野田洋次郎,53.0,1.9,491.1
EP-251203969,P26E8196,伊藤元重,49.0,3.4,500.3
EP-251203979,P412FE98,裕仁（昭和天皇）,49.0,2.27,484.7
EP-251203996,PC4A4D22,水溜りボンド カンタ,49.0,2.45,399.3
EP-251204012,P002CAB1,今田耕司,49.0,1.9,486.8
EP-251204018,PB59B5A8,沢城みゆき,49.0,1.13,487.7
EP-251204019,PA78C43F,RADWIMPSの野田洋次郎,49.0,3.19,510.5
EP-251204021,PBD68EA5,長井龍雪,19.0,1.46,479.3
EP-251204024,P50B04C8,ジョン・マッケンタイア,19.0,2.95,478.9
EP-251204026,PC67B928,伊達みきお,19.0,2.23,586.0
EP-251204030,P99203FA,バラク・オバマ,19.0,3.39,545.9
EP-251204040,PA7E5852,佐藤オオキ,19.0,2.75,482.2
EP-251204043,P8AC074B,エディ・ヴェダー,19.0,3.19,557.7
EP-251204046,PA254CB0,ウラジーミル・プーチン,19.0,2.75,479.7
EP-251204048,PAC69109,伊沢拓司,19.0,1.88,510.3
EP-251204049,P93F1DB1,アインシュタイン,19.0,1.46,536.7
EP-251204052,P27B69C2,氷川きよし,19.0,2.45,517.8
EP-251204057,P7B5E607,スガシカオ,19.0,2.56,554.6
EP-251204059,P9C596E5,小渕恵三,19.0,2.27,496.0
EP-251204060,P1220A80,ウェス・アンダーソン,19.0,3.25,529.9
EP-251204061,P9CBA8FD,ハリー・ベラフォンテ,19.0,2.75,533.8
EP-251204062,P7444D96,笠原将弘,19.0,2.01,510.0
EP-251204070,P9B318B2,バカリズム,19.0,2.89,498.1
EP-251204072,PC8DA14E,ジョージ・ソロス,19.0,2.75,527.3
EP-251204074,PBD68EA5,長井龍雪,59.0,2.89,506.3
EP-251204078,PABF043E,小林慶一郎,59.0,1.0,393.6
EP-251204081,P5D64A1B,鎌田大地,59.0,3.19,537.6
EP-251204082,PB85FB41,伊達政宗,59.0,1.33,376.8
EP-251204095,P385ECB0,ジョルジュ・サンピエール,59.0,2.95,505.7
EP-251204101,PAC69109,伊沢拓司,59.0,3.2,717.1
EP-251204129,P5D64A1B,鎌田大地,63.0,2.56,498.0
EP-251204130,PB85FB41,伊達政宗,63.0,2.16,392.1
EP-251204143,P385ECB0,ジョルジュ・サンピエール,63.0,2.75,514.8
EP-251204151,PC4A4D22,水溜りボンド カンタ,63.0,2.89,499.9
EP-251204152,P7E1C007,小野伸二,63.0,3.19,500.8
EP-251204154,PAF4C0D4,志位和夫,63.0,3.4,518.5
EP-251204160,P7B5E607,スガシカオ,63.0,3.19,490.4
EP-251204165,P7444D96,笠原将弘,63.0,2.01,518.4
EP-251204174,PBD68EA5,長井龍雪,61.0,2.12,511.4
EP-251204181,P5D64A1B,鎌田大地,61.0,2.75,496.4
EP-251204182,PB85FB41,伊達政宗,61.0,1.33,395.5
EP-251204189,P0EB49B5,佐倉綾音,61.0,3.0,482.5
EP-251204204,P7E1C007,小野伸二,61.0,2.56,488.1
EP-251204208,P93F1DB1,アインシュタイン,18.0,2.12,547.0
EP-251204209,PC4A4D22,水溜りボンド カンタ,18.0,1.0,543.1
EP-251204211,P27B69C2,氷川きよし,18.0,2.56,526.8
EP-251204213,PAF4C0D4,志位和夫,61.0,3.48,522.7
EP-251204222,P7444D96,笠原将弘,61.0,2.01,479.8
EP-251204230,PBD68EA5,長井龍雪,18.0,1.46,496.9
EP-251204235,PC67B928,伊達みきお,18.0,3.0,528.2
EP-251204239,P99203FA,バラク・オバマ,18.0,3.19,515.4
EP-251204241,P8210F16,ヤン・ルカン,18.0,2.75,519.7
EP-251204243,PDE643E3,江國香織,18.0,1.0,479.3
EP-251204247,PF566BFB,矢部浩之,18.0,2.12,524.6
EP-251204250,P5E2A03D,佐藤優,18.0,1.79,538.1
EP-251204252,P8AC074B,エディ・ヴェダー,18.0,2.75,488.7
EP-251204255,PAF4C0D4,志位和夫,18.0,3.4,557.7
EP-251204257,P46ADEDA,ウィンストン・チャーチル,18.0,2.75,533.7
EP-251204259,P7B5E607,スガシカオ,18.0,2.45,482.9
EP-251204260,P060433F,ウェイン・ショーター,18.0,2.95,497.2
EP-251204261,P9C596E5,小渕恵三,18.0,2.27,524.6
EP-251204262,P1220A80,ウェス・アンダーソン,18.0,3.25,526.4
EP-251204263,P9CBA8FD,ハリー・ベラフォンテ,18.0,2.95,493.3
EP-251204264,P7444D96,笠原将弘,18.0,1.57,506.5
EP-251204266,P11AD686,今敏,18.0,2.45,507.0
EP-251204267,PC96C2ED,りゅうちぇる,18.0,2.45,546.6
EP-251204270,PBAE1780,鈴木裕,18.0,2.75,542.2
EP-251204275,P50B04C8,ジョン・マッケンタイア,57.0,2.95,491.2
EP-251204279,P5D64A1B,鎌田大地,57.0,2.75,514.0
EP-251204292,P5E2A03D,佐藤優,57.0,3.1,569.8
EP-251204321,P50B04C8,ジョン・マッケンタイア,54.0,3.25,376.4
EP-251204325,P5D64A1B,鎌田大地,54.0,2.75,496.4
EP-251204330,P412FE98,裕仁（昭和天皇）,54.0,2.71,487.5
EP-251204347,PC4A4D22,水溜りボンド カンタ,54.0,3.19,489.3
EP-251204363,PBD68EA5,長井龍雪,62.0,2.12,530.4
EP-251204370,P5D64A1B,鎌田大地,62.0,2.89,552.6
EP-251204377,P0EB49B5,佐倉綾音,62.0,1.79,394.4
EP-251204383,P385ECB0,ジョルジュ・サンピエール,62.0,2.95,512.3
EP-251204385,P35C2530,ジョニー・グリーンウッド,62.0,3.25,492.0
EP-251204391,PC4A4D22,水溜りボンド カンタ,62.0,3.19,519.4
EP-251204409,P26E8196,伊藤元重,51.0,2.27,478.8
EP-251204412,PABF043E,小林慶一郎,51.0,1.0,384.8
EP-251204416,PB85FB41,伊達政宗,51.0,1.33,373.2
EP-251204433,P67901C8,西岡良仁,51.0,3.45,525.8
EP-251204436,PC4A4D22,水溜りボンド カンタ,51.0,3.0,506.2
EP-251204452,PBD68EA5,長井龍雪,56.0,2.23,499.1
EP-251204459,P5D64A1B,鎌田大地,56.0,2.95,508.6
EP-251204460,PB85FB41,伊達政宗,56.0,1.33,399.4
EP-251204498,P5D64A1B,鎌田大地,70.0,3.19,513.2
EP-251204499,PB85FB41,伊達政宗,70.0,3.29,530.1
EP-251204521,P7E1C007,小野伸二,70.0,3.19,499.2
EP-251204532,P50B04C8,ジョン・マッケンタイア,46.0,3.19,502.0
EP-251204533,PABF043E,小林慶一郎,46.0,1.0,395.7
EP-251204534,PC67B928,伊達みきお,46.0,1.79,523.4
EP-251204536,P5D64A1B,鎌田大地,46.0,2.75,498.2
EP-251204547,PF4EEA37,ひろゆき,46.0,3.45,508.7
EP-251204575,P0EB49B5,佐倉綾音,37.0,2.12,381.4
EP-251204595,P99203FA,バラク・オバマ,21.0,2.95,479.1
EP-251204597,P8210F16,ヤン・ルカン,21.0,2.12,511.7
EP-251204611,PBD68EA5,長井龍雪,34.0,3.4,553.2
EP-251204625,P0EB49B5,佐倉綾音,34.0,2.45,480.2
EP-251204640,PB85FB41,伊達政宗,23.0,2.16,488.1
EP-251204641,P99203FA,バラク・オバマ,23.0,2.95,517.1
EP-251204646,P492998C,ジョン・シナ,23.0,2.95,509.8
EP-251204654,P5D64A1B,鎌田大地,36.0,2.45,479.4
EP-251204655,PB85FB41,伊達政宗,36.0,2.49,511.4
EP-251204662,P0EB49B5,佐倉綾音,36.0,2.12,385.9
EP-251204671,P5D64A1B,鎌田大地,39.0,2.75,483.8
EP-251204672,PB85FB41,伊達政宗,39.0,3.12,505.5
EP-251204678,PBD68EA5,長井龍雪,47.0,2.23,489.0
EP-251204683,PC67B928,伊達みきお,47.0,1.79,502.0
EP-251204691,PBD68EA5,長井龍雪,41.0,3.4,486.3
EP-251204692,P26E8196,伊藤元重,41.0,2.27,481.2
EP-251204706,P507643A,ONE OK ROCK,2.0,1.79,393.2
EP-251204710,P507643A,ONE OK ROCK,78.0,3.0,507.2
EP-251204712,PC96C2ED,りゅうちぇる,78.0,2.56,519.4
EP-251204713,P215298E,Fischer's シルクロード,78.0,3.19,578.4
EP-251204714,PAC69109,QuizKnock 伊沢拓司,8.0,1.0,499.9
EP-251204717,PAC69109,QuizKnock 伊沢拓司,3.0,1.57,501.6
EP-251204718,P507643A,ONE OK ROCK,3.0,1.13,394.7
EP-251204720,PAC69109,QuizKnock 伊沢拓司,4.0,1.0,492.1
EP-251204721,P507643A,ONE OK ROCK,4.0,1.79,521.2
EP-251204722,P215298E,Fischer's シルクロード,4.0,2.56,524.3
EP-251204725,P215298E,Fischer's シルクロード,1.0,1.57,487.3
EP-251204728,P507643A,ONE OK ROCK,77.0,3.19,537.7
EP-251204730,PC96C2ED,りゅうちぇる,77.0,1.9,478.9
EP-251204731,P215298E,Fischer's シルクロード,77.0,2.89,542.4
EP-251204732,PAC69109,QuizKnock 伊沢拓司,10.0,2.01,515.2
EP-251204733,P507643A,ONE OK ROCK,10.0,2.67,524.7
EP-251204737,PAC69109,QuizKnock 伊沢拓司,11.0,2.01,481.0
EP-251204738,P507643A,ONE OK ROCK,11.0,2.12,484.5
EP-251204739,P215298E,Fischer's シルクロード,11.0,2.45,586.7
EP-251204740,PAC69109,QuizKnock 伊沢拓司,5.0,1.57,509.5
EP-251204742,P215298E,Fischer's シルクロード,5.0,2.23,487.4
EP-251204745,P507643A,ONE OK ROCK,76.0,2.89,488.3
EP-251204747,PC96C2ED,りゅうちぇる,76.0,2.23,500.6
EP-251204748,P215298E,Fischer's シルクロード,76.0,2.56,550.8
EP-251204753,PC96C2ED,りゅうちぇる,74.0,3.33,530.5
EP-251204759,PC96C2ED,りゅうちぇる,73.0,2.67,496.6
EP-251204764,PC96C2ED,りゅうちぇる,71.0,2.89,482.4
EP-251204765,P507643A,ONE OK ROCK,7.0,2.12,483.1
EP-251204766,P215298E,Fischer's シルクロード,7.0,2.12,499.5
EP-251204767,PAC69109,QuizKnock 伊沢拓司,13.0,2.43,514.3
EP-251204768,P507643A,ONE OK ROCK,13.0,2.12,490.4
EP-251204769,P215298E,Fischer's シルクロード,13.0,2.45,494.9
EP-251204778,P215298E,Fischer's シルクロード,9.0,2.56,542.6
EP-251204780,P507643A,ONE OK ROCK,12.0,2.75,492.4
EP-251204781,P215298E,Fischer's シルクロード,12.0,1.79,494.0
EP-251204785,PAC69109,QuizKnock 伊沢拓司,80.0,2.76,548.1
EP-251204788,PC96C2ED,りゅうちぇる,80.0,3.33,528.6
EP-251204789,PAC69109,QuizKnock 伊沢拓司,16.0,3.12,587.6
EP-251204795,PC96C2ED,りゅうちぇる,72.0,3.33,527.3
EP-251204797,P507643A,ONE OK ROCK,14.0,2.89,553.5
EP-251204799,PAC69109,QuizKnock 伊沢拓司,67.0,3.23,505.6
EP-251204804,PAC69109,QuizKnock 伊沢拓司,75.0,2.67,512.8
EP-251204809,PAC69109,QuizKnock 伊沢拓司,69.0,3.23,531.6
EP-251204813,PAC69109,QuizKnock 伊沢拓司,17.0,2.46,483.0
EP-251204816,PAC69109,QuizKnock 伊沢拓司,64.0,1.9,551.8
EP-251204819,PC96C2ED,りゅうちぇる,64.0,2.67,479.6
EP-251204820,PAC69109,QuizKnock 伊沢拓司,15.0,1.0,499.2
EP-251204838,PAC69109,QuizKnock 伊沢拓司,49.0,3.0,504.0
EP-251204839,P507643A,ONE OK ROCK,49.0,2.12,525.0
EP-251204841,PC96C2ED,りゅうちぇる,49.0,2.34,492.9
EP-251204842,PAC69109,QuizKnock 伊沢拓司,19.0,3.34,526.0
EP-251204850,PAC69109,QuizKnock 伊沢拓司,63.0,3.12,488.9
EP-251204853,PC96C2ED,りゅうちぇる,63.0,2.89,538.1
EP-251204858,PC96C2ED,りゅうちぇる,61.0,2.89,507.0
EP-251204859,PAC69109,QuizKnock 伊沢拓司,18.0,3.23,567.2
EP-251204862,PAC69109,QuizKnock 伊沢拓司,57.0,3.0,498.1
EP-251204872,PAC69109,QuizKnock 伊沢拓司,62.0,2.67,491.4
EP-251204947,P56C98FC,李登輝,79.0,3.4,510.8
EP-251205011,P5185F6A,村上春樹,5.0,1.0,377.2
EP-251205013,P5185F6A,村上春樹,15.0,2.95,489.7
EP-251205018,P5185F6A,村上春樹,23.0,1.46,374.4
EP-251205037,P5185F6A,村上春樹,64.0,1.46,380.5
EP-251205052,PEC7C3C6,カズオ・イシグロ,2.0,1.79,382.3
EP-251205058,PEC7C3C6,カズオ・イシグロ,9.0,3.34,500.9
EP-251205066,PEC7C3C6,カズオ・イシグロ,17.0,3.19,538.0
EP-251205069,PEC7C3C6,カズオ・イシグロ,21.0,1.46,502.1
EP-251205095,PACA7AFE,ガブリエル・ガルシア・マルケス,5.0,2.75,487.3
EP-251205099,PACA7AFE,ガブリエル・ガルシア・マルケス,9.0,2.75,500.1
EP-251205106,PACA7AFE,ガブリエル・ガルシア・マルケス,16.0,3.19,570.5
EP-251205107,PACA7AFE,ガブリエル・ガルシア・マルケス,17.0,3.33,599.6
EP-251205108,PACA7AFE,ガブリエル・ガルシア・マルケス,18.0,2.75,506.1
EP-251205134,P9BC758E,レフ・トルストイ,4.0,2.67,479.8
EP-251205136,P9BC758E,レフ・トルストイ,6.0,2.89,494.9
EP-251205137,P9BC758E,レフ・トルストイ,7.0,3.33,509.8
EP-251205138,P9BC758E,レフ・トルストイ,8.0,2.89,486.6
EP-251205139,P9BC758E,レフ・トルストイ,9.0,3.33,504.2
EP-251205141,P9BC758E,レフ・トルストイ,11.0,1.46,486.8
EP-251205144,P9BC758E,レフ・トルストイ,14.0,1.79,484.2
EP-251205146,P9BC758E,レフ・トルストイ,16.0,1.46,487.6
EP-251205148,P9BC758E,レフ・トルストイ,18.0,1.79,529.7
EP-251205150,P9BC758E,レフ・トルストイ,20.0,2.45,497.2
EP-251205170,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,0.0,3.45,495.2
EP-251205176,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,6.0,1.46,484.1
EP-251205182,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,12.0,2.75,499.1
EP-251205185,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,15.0,3.25,490.8
EP-251205187,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,17.0,2.45,479.1
EP-251205188,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,18.0,2.45,489.6
EP-251205190,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,20.0,2.75,559.6
EP-251205191,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,21.0,2.75,532.9
EP-251205192,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,22.0,2.75,510.0
EP-251205201,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,31.0,3.12,495.4
EP-251205202,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,32.0,3.29,487.0
EP-251205203,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,33.0,2.12,545.8
EP-251205209,P03311E9,ヨハン・ヴォルフガング・フォン・ゲーテ,39.0,2.75,379.1
EP-251205216,PF3F6841,ジュリアス・シーザー,45.0,2.89,576.0
EP-251205224,PC0D194A,クレオパトラ7世,18.0,2.12,482.9
EP-251205226,PC0D194A,クレオパトラ7世,35.0,3.39,547.0
EP-251205227,PC0D194A,クレオパトラ7世,45.0,2.95,480.6
EP-251205228,PE92DC0A,アウグストゥス,20.0,2.95,511.8
EP-251205232,PE92DC0A,アウグストゥス,60.0,2.45,503.5
EP-251205235,PF0BB9C6,マリー・アントワネット,35.0,3.45,516.1
EP-251205236,PF0BB9C6,マリー・アントワネット,45.0,3.45,484.2
EP-251205251,PE5C25AF,織田信長,50.0,1.33,381.1
EP-251205253,PEC80ECA,豊臣秀吉,30.0,1.33,497.7
EP-251205257,P8152D4C,徳川家康,20.0,1.77,541.7
EP-251205258,P8152D4C,徳川家康,30.0,2.16,512.9
EP-251205259,P8152D4C,徳川家康,40.0,1.33,482.8
EP-251205260,P8152D4C,徳川家康,50.0,2.16,373.7
EP-251205262,P23C26A4,坂本龍馬,15.0,1.0,501.4
EP-251205265,P23C26A4,坂本龍馬,28.0,2.88,513.5
EP-251205268,P5330649,武田信玄,30.0,1.77,559.3
EP-251205271,PDED0B2C,上杉謙信,20.0,1.77,496.1
EP-251205272,PDED0B2C,上杉謙信,30.0,1.77,382.5
EP-251205274,PDED0B2C,上杉謙信,50.0,2.6,488.3
EP-251205276,P13D1ACB,聖徳太子,30.0,2.16,491.3
EP-251205283,P904B25F,チンギス・ハン,20.0,2.75,520.4
EP-251205284,P904B25F,チンギス・ハン,30.0,3.45,546.6
EP-251205291,P5B17F17,始皇帝,50.0,2.88,500.0
EP-251205295,P384B818,諸葛亮,50.0,1.0,377.4
EP-251205298,PE37A86D,曹操,30.0,2.16,530.7
EP-251205299,PE37A86D,曹操,40.0,3.34,528.5
EP-251205301,PE37A86D,曹操,60.0,2.79,503.5
EP-251205310,PC8D5EBA,エイブラハム・リンカーン,50.0,3.12,520.9
EP-251205313,PD15CB0E,ベンジャミン・フランクリン,40.0,3.23,528.9
EP-251205320,P6602989,クリストファー・コロンブス,55.0,3.45,509.9
EP-251205331,P53FF33B,ジェームズ・クック,30.0,3.12,389.8
EP-251205385,P95892D4,毛利衛,60.0,2.71,517.4
EP-251205416,PC302AD8,伊能忠敬,50.0,1.0,520.2
EP-251205417,PC302AD8,伊能忠敬,55.0,1.33,494.5
EP-251205419,PC302AD8,伊能忠敬,65.0,2.9,564.8
EP-251205420,PC302AD8,伊能忠敬,71.0,1.33,507.3
EP-251205421,P7DCD0B5,近藤重蔵,30.0,1.33,508.2
EP-251205423,P7DCD0B5,近藤重蔵,40.0,1.33,522.4
EP-251205424,P7DCD0B5,近藤重蔵,45.0,1.77,539.5
